ID,Element,Percentage,Time_seconds,Final_Objective,DetectionOK,AvgDispersion,StdDispersion,MeanAbsDispersion,N_FalsePositives,Type_of_element_to_search,Story
1681,94,35,97628.10565,1.887975394,FALSO,24.57475132,13.08185376,24.57475132,6,beam,Story 4
1682,94,40,97689.98735,1.912827276,FALSO,26.56905592,14.58747237,26.56905592,19,beam,Story 4
1683,94,45,97750.484,1.90989869,FALSO,28.19375152,12.44324824,28.19375152,22,beam,Story 4
1684,94,50,97814.04585,1.93504306,FALSO,30.04131196,13.46352778,30.04131196,16,beam,Story 4
1685,94,55,97882.38932,1.877441242,FALSO,29.6737955,14.16549572,29.6737955,11,beam,Story 4
1686,94,60,97934.78611,1.859272752,FALSO,28.61021076,13.1834777,28.61021076,3,beam,Story 4
1687,94,65,98010.45111,1.874220492,FALSO,13.80316736,10.12670156,13.80316736,3,beam,Story 4
1688,94,70,98085.45686,1.823079333,FALSO,26.7292736,15.13178942,26.7292736,6,beam,Story 4
1689,94,75,98156.38105,1.822858185,FALSO,25.01397497,11.49068258,25.01397497,6,beam,Story 4
1690,94,80,98226.9034,1.836926312,FALSO,19.46769894,13.09267187,19.46769894,3,beam,Story 4
1691,94,85,98301.27884,1.830805927,FALSO,19.85019968,12.70207292,19.85019968,3,beam,Story 4
1692,94,90,98376.74909,1.832567003,FALSO,13.51189954,11.86031081,13.51189954,3,beam,Story 4
1693,95,5,98459.7228,1.832322867,FALSO,29.73161819,14.53495172,29.73161819,5,beam,Story 4
1694,95,10,98532.15483,1.847607253,FALSO,24.13054154,13.82668305,24.13054154,3,beam,Story 4
1695,95,15,98587.0922,1.858201576,FALSO,18.82883177,12.17065172,18.82883177,3,beam,Story 4
1696,95,20,98671.26393,1.798270651,FALSO,27.32972553,10.68765696,27.32972553,22,beam,Story 4
1697,95,25,98732.17423,1.843820219,FALSO,31.12250368,15.79462325,31.12250368,3,beam,Story 4
1698,95,30,98804.93537,1.848497928,FALSO,28.95871083,14.09888424,28.95871083,10,beam,Story 4
1699,95,35,98868.27362,1.839138417,FALSO,28.31983938,11.15553131,28.31983938,22,beam,Story 4
1700,95,40,98943.39951,1.898054702,FALSO,30.66363435,13.44585035,30.66363435,18,beam,Story 4
1701,95,45,99012.4686,1.940629942,FALSO,31.25269632,13.64726803,31.25269632,12,beam,Story 4
1702,95,50,99086.81933,1.917998155,FALSO,29.55166644,12.0724838,29.55166644,18,beam,Story 4
1703,95,55,99157.65264,1.864035206,FALSO,26.58358642,12.83111381,26.58358642,15,beam,Story 4
1704,95,60,99232.65402,1.865468969,FALSO,27.39420449,13.78269515,27.39420449,3,beam,Story 4
1705,95,65,99302.93063,1.800255782,FALSO,33.28270843,13.35383581,33.28270843,14,beam,Story 4
1706,95,70,99376.22998,1.792255884,FALSO,34.03406712,13.42984954,34.03406712,12,beam,Story 4
1707,95,75,99450.2833,1.811634702,FALSO,28.49962395,14.24887557,28.49962395,6,beam,Story 4
1708,95,80,99511.78769,1.816108836,FALSO,24.58394949,11.69230227,24.58394949,6,beam,Story 4
1709,95,85,99589.41858,1.815343919,FALSO,24.37685743,12.99754098,24.37685743,5,beam,Story 4
1710,95,90,99649.8007,1.818791776,FALSO,22.06948039,13.21457442,22.06948039,3,beam,Story 4
1711,96,5,99725.60686,1.858527101,FALSO,16.48718082,11.54470497,16.48718082,3,beam,Story 5
1712,96,10,99796.70151,1.837278215,FALSO,28.35897629,15.62216261,28.35897629,3,beam,Story 5
1713,96,15,99852.3397,1.835837259,FALSO,29.85726952,14.66710619,29.85726952,3,beam,Story 5
1714,96,20,99920.30639,1.863223032,FALSO,15.46260279,11.23625229,15.46260279,3,beam,Story 5
1715,96,25,99999.67738,1.854403153,FALSO,26.05270565,13.70305312,26.05270565,3,beam,Story 5
1716,96,30,100071.0396,1.844553283,FALSO,30.56047202,14.37320121,30.56047202,9,beam,Story 5
1717,96,35,100141.055,1.907294376,FALSO,13.68347548,9.268708886,13.68347548,3,beam,Story 5
1718,96,40,100209.022,1.71928497,FALSO,19.43837393,11.9715408,19.43837393,14,beam,Story 5
1719,96,45,100283.2448,1.826772258,FALSO,28.44079927,14.50901145,28.44079927,17,beam,Story 5
1720,96,50,100345.4349,1.87042004,FALSO,35.3859294,13.14400486,35.3859294,14,beam,Story 5
1721,96,55,100420.9645,1.914784156,FALSO,23.39163705,11.98740493,23.39163705,0,beam,Story 5
1722,96,60,100485.8792,1.814130102,FALSO,34.67794859,14.55878387,34.67794859,14,beam,Story 5
1723,96,65,100565.6116,1.866125418,FALSO,18.73325931,11.53488333,18.73325931,3,beam,Story 5
1724,96,70,100633.1176,1.754778975,FALSO,22.09395055,11.61843001,22.09395055,18,beam,Story 5
1725,96,75,100711.7901,1.85184997,FALSO,13.17421733,11.15703355,13.17421733,3,beam,Story 5
1726,96,80,100782.4362,1.830211444,FALSO,22.46800901,12.9655998,22.46800901,3,beam,Story 5
1727,96,85,100854.7122,1.836388641,FALSO,16.19861636,12.19126783,16.19861636,3,beam,Story 5
1728,96,90,100919.1917,1.829013312,FALSO,17.4673256,12.34858089,17.4673256,3,beam,Story 5
1729,97,5,100988.4099,1.890299574,FALSO,27.30098685,14.80331614,27.30098685,23,inclined_leg,Story 5
1730,97,10,101054.9303,1.88586052,FALSO,37.81080198,12.08114188,37.81080198,19,inclined_leg,Story 5
1731,97,15,101110.3917,1.848697951,FALSO,21.63034327,10.16556402,21.63034327,7,inclined_leg,Story 5
1732,97,20,101184.1683,1.826342833,FALSO,18.7206595,10.66475197,18.7206595,5,inclined_leg,Story 5
1733,97,25,101243.1627,1.815527615,FALSO,16.77499074,9.82616688,16.77499074,5,inclined_leg,Story 5
1734,97,30,101306.1255,1.808538754,FALSO,17.00938909,13.4334153,17.09014109,3,inclined_leg,Story 5
1735,97,35,101372.7274,1.805306237,FALSO,16.6109696,13.96973728,16.80116349,3,inclined_leg,Story 5
1736,97,40,101435.0651,1.804231144,FALSO,16.83524159,14.12340744,16.93078293,3,inclined_leg,Story 5
1737,97,45,101499.1586,1.803888753,FALSO,14.9802295,11.53504207,14.98412691,5,inclined_leg,Story 5
1738,97,50,101566.0834,1.803767969,FALSO,15.27997753,11.46652969,15.27997753,5,inclined_leg,Story 5
1739,97,55,101635.5065,1.803747009,FALSO,15.50637884,11.40358707,15.50637884,5,inclined_leg,Story 5
1740,97,60,101705.9094,1.803793029,FALSO,15.6738072,11.34206232,15.6738072,5,inclined_leg,Story 5
1741,97,65,101774.8408,1.803921808,FALSO,15.79790401,11.27472801,15.79790401,5,inclined_leg,Story 5
1742,97,70,101848.9067,1.804070817,FALSO,15.84617623,11.21441314,15.84617623,5,inclined_leg,Story 5
1743,97,75,101919.1293,1.804339416,FALSO,15.87384552,11.13963743,15.87384552,5,inclined_leg,Story 5
1744,97,80,101974.6749,1.80469709,FALSO,15.85392354,11.04234295,15.85392354,5,inclined_leg,Story 5
1745,97,85,102030.5737,1.805238571,FALSO,15.81706218,10.91972049,15.81706218,5,inclined_leg,Story 5
1746,97,90,102100.3425,1.806021026,FALSO,15.68573489,10.87012121,15.68573489,5,inclined_leg,Story 5
1747,98,5,102168.4398,1.009891253,VERDADERO,0.508764397,3.266426445,2.160419192,0,X_diagonal_brace,Story 5
1748,98,10,102267.7529,0.973099291,VERDADERO,1.335220343,3.463034359,2.677298466,0,X_diagonal_brace,Story 5
1749,98,15,102333.2517,0.94193991,VERDADERO,3.072086391,3.475393944,3.120452496,0,X_diagonal_brace,Story 5
1750,98,20,102396.2308,0.869649611,VERDADERO,7.005231412,3.739219618,7.005231412,0,X_diagonal_brace,Story 5
1751,98,25,102466.7838,0.799689592,VERDADERO,6.869342432,3.762199465,6.869342432,0,X_diagonal_brace,Story 5
1752,98,30,102515.2211,0.757245217,VERDADERO,6.76772788,4.056098907,6.76772788,0,X_diagonal_brace,Story 5
1753,98,35,102625.2407,0.739633965,VERDADERO,5.270870691,4.280316648,5.270870691,0,X_diagonal_brace,Story 5
1754,98,40,102706.1335,0.729318473,VERDADERO,5.959099043,4.671206018,5.959099043,0,X_diagonal_brace,Story 5
1755,98,45,102775.5588,0.732169329,VERDADERO,5.468125599,4.834093366,5.468125599,0,X_diagonal_brace,Story 5
1756,98,50,102844.402,0.739899281,VERDADERO,5.408535534,4.802189673,5.408535534,0,X_diagonal_brace,Story 5
1757,98,55,102922.9655,0.748242218,VERDADERO,6.083595667,4.66825432,6.083595667,0,X_diagonal_brace,Story 5
1758,98,60,102983.3275,0.760280329,VERDADERO,5.757564747,4.343473593,5.757564747,0,X_diagonal_brace,Story 5
1759,98,65,103093.2233,0.768976357,VERDADERO,6.029098004,4.049285721,6.029098004,0,X_diagonal_brace,Story 5
1760,98,70,103198.0549,0.777979514,VERDADERO,5.676076413,3.844093554,5.676076413,0,X_diagonal_brace,Story 5
1761,98,75,103303.7624,0.781680309,VERDADERO,6.460907687,3.777643121,6.460907687,0,X_diagonal_brace,Story 5
1762,98,80,103373.389,0.789836952,VERDADERO,6.134768344,3.673710482,6.134768344,0,X_diagonal_brace,Story 5
1763,98,85,103461.522,0.794154356,VERDADERO,6.383222288,3.571515635,6.383222288,0,X_diagonal_brace,Story 5
1764,98,90,103517.904,0.805098818,VERDADERO,5.932452548,3.489434909,5.932452548,0,X_diagonal_brace,Story 5
1765,99,5,103632.5459,0.949078306,VERDADERO,-0.449767221,4.419454799,3.411641975,0,X_diagonal_brace,Story 5
1766,99,10,103747.8784,0.944325549,VERDADERO,-0.541464185,4.189037576,3.281250015,0,X_diagonal_brace,Story 5
1767,99,15,103862.4481,0.940314873,VERDADERO,-0.463010681,3.932763773,3.064185815,0,X_diagonal_brace,Story 5
1768,99,20,103973.9574,0.937751446,VERDADERO,-0.148933051,3.714393751,2.790330749,0,X_diagonal_brace,Story 5
1769,99,25,104084.9931,0.939499064,VERDADERO,2.101924197,3.525048054,2.74477192,0,X_diagonal_brace,Story 5
1770,99,30,104196.6606,0.941670389,VERDADERO,2.263556194,3.604416294,2.725542755,0,X_diagonal_brace,Story 5
1771,99,35,104308.1494,0.950564134,VERDADERO,-0.393135436,4.324205272,3.259614469,0,X_diagonal_brace,Story 5
1772,99,40,104394.5362,1.01314046,VERDADERO,0.356389884,6.493622867,4.4385429,0,X_diagonal_brace,Story 5
1773,99,45,104469.7155,1.185899807,VERDADERO,6.771751487,8.707614677,7.357033167,0,X_diagonal_brace,Story 5
1774,99,50,104546.4675,1.291406513,VERDADERO,10.57229817,9.561463557,10.73154702,0,X_diagonal_brace,Story 5
1775,99,55,104628.5865,1.267154557,VERDADERO,7.00715618,10.70929505,8.268591371,0,X_diagonal_brace,Story 5
1776,99,60,104702.2354,1.175004013,VERDADERO,2.603981316,10.32536966,6.018288783,0,X_diagonal_brace,Story 5
1777,99,65,104798.5314,1.098966593,VERDADERO,0.457097959,9.099104281,5.871914357,0,X_diagonal_brace,Story 5
1778,99,70,104891.2357,1.04865105,VERDADERO,-0.4243872,7.919969465,5.49929932,0,X_diagonal_brace,Story 5
1779,99,75,105003.5051,1.015100562,VERDADERO,-0.623130266,6.885145044,4.910154196,0,X_diagonal_brace,Story 5
1780,99,80,105115.4519,0.993526909,VERDADERO,0.268936404,6.003677889,3.990376933,0,X_diagonal_brace,Story 5
1781,99,85,105227.5104,0.973605204,VERDADERO,-0.573503014,5.352671889,3.876193854,0,X_diagonal_brace,Story 5
1782,99,90,105339.8249,0.959917343,VERDADERO,0.532531635,4.658997703,2.963238255,0,X_diagonal_brace,Story 5
1783,100,5,105421.2872,1.055891807,VERDADERO,3.539547624,5.798113552,4.466073193,0,X_diagonal_brace,Story 5
1784,100,10,105485.8059,1.050628845,VERDADERO,3.290320852,5.937472664,4.557546927,0,X_diagonal_brace,Story 5
1785,100,15,105580.677,1.049635253,VERDADERO,2.551920457,5.6985384,4.407818434,0,X_diagonal_brace,Story 5
1786,100,20,105694.4485,1.042833114,VERDADERO,2.579720554,5.743528415,4.405847856,0,X_diagonal_brace,Story 5
1787,100,25,105807.6762,1.036896125,VERDADERO,1.748095317,5.931390943,4.578931482,0,X_diagonal_brace,Story 5
1788,100,30,105919.7374,1.036717228,VERDADERO,1.096274339,5.540904945,4.392309629,0,X_diagonal_brace,Story 5
1789,100,35,106033.4725,1.036633079,VERDADERO,2.300666041,5.328219954,4.08440508,0,X_diagonal_brace,Story 5
1790,100,40,106126.9748,1.027056394,VERDADERO,0.943794285,5.063833516,3.881507478,0,X_diagonal_brace,Story 5
1791,100,45,106240.5938,1.019380073,VERDADERO,3.791769092,4.972488083,4.279239434,0,X_diagonal_brace,Story 5
1792,100,50,106306.89,1.028871644,VERDADERO,3.357852668,4.25297917,3.433338539,0,X_diagonal_brace,Story 5
1793,100,55,106420.0338,1.008112749,VERDADERO,2.371524266,4.158859666,3.125680403,0,X_diagonal_brace,Story 5
1794,100,60,106492.4995,0.960846011,VERDADERO,3.824670261,4.234317783,4.012098643,0,X_diagonal_brace,Story 5
1795,100,65,106564.5473,0.905644598,VERDADERO,5.550787056,3.883577001,5.550787056,0,X_diagonal_brace,Story 5
1796,100,70,106644.3599,0.80111721,VERDADERO,7.903691055,3.939313902,7.903691055,0,X_diagonal_brace,Story 5
1797,100,75,106707.3846,0.740258972,VERDADERO,6.534293531,4.163127403,6.534293531,0,X_diagonal_brace,Story 5
1798,100,80,106786.4019,0.722566753,VERDADERO,5.50936767,4.576054047,5.50936767,0,X_diagonal_brace,Story 5
1799,100,85,106865.6204,0.732699044,VERDADERO,5.139918988,4.864806232,5.139918988,0,X_diagonal_brace,Story 5
1800,100,90,106945.3103,0.755904873,VERDADERO,5.477358592,4.500623153,5.477358592,0,X_diagonal_brace,Story 5
1801,101,5,107024.923,1.052617379,VERDADERO,1.215494026,7.806508726,5.83931094,0,X_diagonal_brace,Story 5
1802,101,10,107117.3316,1.047656543,VERDADERO,1.147410972,7.674527794,5.748060719,0,X_diagonal_brace,Story 5
1803,101,15,107195.8432,1.042282807,VERDADERO,1.073804536,7.529750431,5.648275302,0,X_diagonal_brace,Story 5
1804,101,20,107298.4078,1.036467087,VERDADERO,0.993052602,7.371721127,5.539681991,0,X_diagonal_brace,Story 5
1805,101,25,107388.6137,1.030155752,VERDADERO,0.905544383,7.196878236,5.419731092,0,X_diagonal_brace,Story 5
1806,101,30,107470.6709,1.023309517,VERDADERO,0.812708705,7.002412153,5.286440992,0,X_diagonal_brace,Story 5
1807,101,35,107562.9402,1.015895049,VERDADERO,0.713281366,6.786065372,5.137929425,0,X_diagonal_brace,Story 5
1808,101,40,107672.0648,1.007731156,VERDADERO,0.601039305,6.542242341,4.971080336,0,X_diagonal_brace,Story 5
1809,101,45,107755.9584,0.998846722,VERDADERO,0.477264117,6.267818364,4.782788502,0,X_diagonal_brace,Story 5
1810,101,50,107846.0546,0.989207759,VERDADERO,0.341159001,5.956184099,4.567034655,0,X_diagonal_brace,Story 5
1811,101,55,107938.0537,0.978777922,VERDADERO,0.183589788,5.6012117,4.317260963,0,X_diagonal_brace,Story 5
1812,101,60,108037.7368,0.967932137,VERDADERO,0.010754191,5.199530962,4.020950071,0,X_diagonal_brace,Story 5
1813,101,65,108144.6818,0.957549143,VERDADERO,-0.175290332,4.761911771,3.660603852,0,X_diagonal_brace,Story 5
1814,101,70,108232.3609,0.950380354,VERDADERO,-0.360839268,4.366371301,3.289326771,0,X_diagonal_brace,Story 5
1815,101,75,108348.3819,0.950947436,VERDADERO,-0.442250519,4.278356385,3.204786362,0,X_diagonal_brace,Story 5
1816,101,80,108459.3705,0.992849573,VERDADERO,0.246006094,5.736766806,3.959420318,0,X_diagonal_brace,Story 5
1817,101,85,108538.9096,1.209098203,VERDADERO,8.35673615,8.51711403,8.566480947,0,X_diagonal_brace,Story 5
1818,101,90,108629.0656,1.24158247,VERDADERO,5.597998438,10.73555108,7.236956246,0,X_diagonal_brace,Story 5
1819,102,5,108709.2762,1.835756304,FALSO,27.00742248,11.98971765,27.00742248,9,inclined_leg,Story 5
1820,102,10,108769.5997,1.836822625,FALSO,27.41302044,12.11520006,27.41302044,9,inclined_leg,Story 5
1821,102,15,108845.3792,1.83833902,FALSO,27.95674289,12.28586331,27.95674289,9,inclined_leg,Story 5
1822,102,20,108921.767,1.840341955,FALSO,28.73026736,12.54246916,28.73026736,9,inclined_leg,Story 5
1823,102,25,108982.6417,1.843154059,FALSO,30.52658618,13.2182963,30.52658618,8,inclined_leg,Story 5
1824,102,30,109060.112,1.847261817,FALSO,32.02294483,13.64817103,32.02294483,8,inclined_leg,Story 5
1825,102,35,109126.7969,1.853306857,FALSO,31.45912238,13.59709779,31.45912238,12,inclined_leg,Story 5
1826,102,40,109202.2048,1.862605464,FALSO,31.84930892,13.45504111,31.84930892,12,inclined_leg,Story 5
1827,102,45,109265.3749,1.876673372,FALSO,33.78221613,7.703164816,33.78221613,14,inclined_leg,Story 5
1828,102,50,109347.1791,1.881116667,FALSO,29.48098499,11.53234254,29.48098499,23,inclined_leg,Story 5
1829,102,55,109430.1933,1.900861085,FALSO,30.43531256,13.18124789,30.43531256,17,inclined_leg,Story 5
1830,102,60,109508.0003,1.883469728,FALSO,22.19292735,9.193013121,22.19292735,27,inclined_leg,Story 5
1831,102,65,109591.492,1.844499699,FALSO,22.56757028,12.1208135,22.56757028,5,inclined_leg,Story 5
1832,102,70,109665.1828,1.82002601,FALSO,17.45274625,10.23746878,17.45274625,5,inclined_leg,Story 5
1833,102,75,109735.6762,1.808525644,FALSO,14.43101847,10.80410828,14.50168134,5,inclined_leg,Story 5
1834,102,80,109803.9716,1.804047921,FALSO,16.21838271,14.40834055,16.43656582,3,inclined_leg,Story 5
1835,102,85,109873.467,1.80377122,FALSO,16.8106908,14.23907965,16.85192806,3,inclined_leg,Story 5
1836,102,90,109949.792,1.804533205,FALSO,15.14254557,11.3011386,15.14254557,5,inclined_leg,Story 5
1837,103,5,110031.7953,1.050861074,VERDADERO,1.887059309,6.200565135,4.732804022,0,X_diagonal_brace,Story 5
1838,103,10,110124.521,1.050879891,VERDADERO,2.290754542,5.956427238,4.541401847,0,X_diagonal_brace,Story 5
1839,103,15,110209.0458,1.050159476,VERDADERO,1.579664408,5.815726782,4.464433163,0,X_diagonal_brace,Story 5
1840,103,20,110324.2612,1.045416794,VERDADERO,0.801535394,5.730323504,4.455758637,0,X_diagonal_brace,Story 5
1841,103,25,110440.2716,1.044963538,VERDADERO,2.804849774,5.504882567,4.194013624,0,X_diagonal_brace,Story 5
1842,103,30,110523.6699,1.042107754,VERDADERO,0.078686793,5.480441367,4.281879976,0,X_diagonal_brace,Story 5
1843,103,35,110639.492,1.031332611,VERDADERO,0.925920557,5.293425273,4.005994651,0,X_diagonal_brace,Story 5
1844,103,40,110755.653,1.032875482,VERDADERO,1.580379213,5.158656551,3.957600627,0,X_diagonal_brace,Story 5
1845,103,45,110871.4957,1.034036922,VERDADERO,2.302215382,4.75826338,3.529881874,0,X_diagonal_brace,Story 5
1846,103,50,110941.0689,1.021711932,VERDADERO,2.30245886,4.677149176,3.574639303,0,X_diagonal_brace,Story 5
1847,103,55,111023.0162,0.991075901,VERDADERO,5.676828608,4.483312553,5.676828608,0,X_diagonal_brace,Story 5
1848,103,60,111128.3796,0.970417132,VERDADERO,3.130604365,4.02262182,3.327629878,0,X_diagonal_brace,Story 5
1849,103,65,111204.024,0.904708834,VERDADERO,5.502825752,4.02081981,5.502825752,0,X_diagonal_brace,Story 5
1850,103,70,111320.2183,0.807418706,VERDADERO,7.318100458,4.259771199,7.318100458,0,X_diagonal_brace,Story 5
1851,103,75,111406.857,0.740341939,VERDADERO,6.532393219,4.179767178,6.532393219,0,X_diagonal_brace,Story 5
1852,103,80,111522.9666,0.723371549,VERDADERO,5.101299781,4.58886154,5.101299781,0,X_diagonal_brace,Story 5
1853,103,85,111638.7635,0.734718031,VERDADERO,3.534795905,4.909975823,3.731191814,0,X_diagonal_brace,Story 5
1854,103,90,111754.9241,0.757804057,VERDADERO,4.598826519,4.458704151,4.598826519,0,X_diagonal_brace,Story 5
1855,104,5,111845.8526,1.062088528,VERDADERO,0.45899424,8.604382269,6.392054696,0,X_diagonal_brace,Story 5
1856,104,10,111932.6573,1.056768429,VERDADERO,0.413763893,8.447732503,6.283834932,0,X_diagonal_brace,Story 5
1857,104,15,112008.5661,1.050933237,VERDADERO,0.360123792,8.276134109,6.16746157,0,X_diagonal_brace,Story 5
1858,104,20,112079.4119,1.044722851,VERDADERO,0.308435212,8.088827655,6.038849176,0,X_diagonal_brace,Story 5
1859,104,25,112150.3095,1.037961627,VERDADERO,0.251923537,7.882380796,5.898355935,0,X_diagonal_brace,Story 5
1860,104,30,112230.2827,1.03060303,VERDADERO,0.187963557,7.655213644,5.74439715,0,X_diagonal_brace,Story 5
1861,104,35,112316.5856,1.022597129,VERDADERO,0.11861639,7.403186387,5.57404579,0,X_diagonal_brace,Story 5
1862,104,40,112399.1246,1.013932184,VERDADERO,0.047720825,7.12145392,5.382536814,0,X_diagonal_brace,Story 5
1863,104,45,112485.3232,1.004346884,VERDADERO,-0.041311791,6.804458321,5.169546464,0,X_diagonal_brace,Story 5
1864,104,50,112570.922,0.994030175,VERDADERO,-0.130889776,6.445351583,4.924513487,0,X_diagonal_brace,Story 5
1865,104,55,112645.5562,0.98282605,VERDADERO,-0.239980442,6.036536358,4.643642171,0,X_diagonal_brace,Story 5
1866,104,60,112711.5863,0.971106908,VERDADERO,-0.362550384,5.571681115,4.311555863,0,X_diagonal_brace,Story 5
1867,104,65,112827.7482,0.95988298,VERDADERO,-0.49911905,5.062995372,3.906193326,0,X_diagonal_brace,Story 5
1868,104,70,112943.8656,0.952239086,VERDADERO,-0.62619511,4.599593082,3.499316279,0,X_diagonal_brace,Story 5
1869,104,75,113059.8144,0.953981373,VERDADERO,-0.167744916,4.472307415,3.128733886,0,X_diagonal_brace,Story 5
1870,104,80,113176.0682,1.002321317,VERDADERO,-0.663146414,6.366036852,4.391275758,0,X_diagonal_brace,Story 5
1871,104,85,113253.1809,1.280288714,VERDADERO,8.440903976,10.79663774,8.746839067,0,X_diagonal_brace,Story 5
1872,104,90,113336.3645,1.261542663,VERDADERO,3.557605734,8.536613019,5.79493978,2,X_diagonal_brace,Story 5
1873,105,5,113405.7922,1.054503025,VERDADERO,5.241431124,5.722577227,5.270333733,0,X_diagonal_brace,Story 5
1874,105,10,113492.2278,1.056334971,VERDADERO,0.478236081,5.709623682,4.306761879,0,X_diagonal_brace,Story 5
1875,105,15,113568.2623,1.05262256,VERDADERO,2.930358974,5.642557023,4.272581771,0,X_diagonal_brace,Story 5
1876,105,20,113684.4908,1.046978163,VERDADERO,1.086885716,5.693874747,4.397047983,0,X_diagonal_brace,Story 5
1877,105,25,113800.6514,1.047473782,VERDADERO,0.71184136,5.514494765,4.240959255,0,X_diagonal_brace,Story 5
1878,105,30,113917.3181,1.042334938,VERDADERO,1.245076234,5.38673665,4.115401013,0,X_diagonal_brace,Story 5
1879,105,35,114033.7223,1.032555596,VERDADERO,0.787664632,5.390436517,4.212216904,0,X_diagonal_brace,Story 5
1880,105,40,114150.2153,1.031138172,VERDADERO,0.586201522,5.139990807,3.97280899,0,X_diagonal_brace,Story 5
1881,105,45,114266.8958,1.033121795,VERDADERO,0.666177154,4.815851131,3.562924463,0,X_diagonal_brace,Story 5
1882,105,50,114337.1457,1.004810073,VERDADERO,2.95444798,4.857470184,3.852737508,0,X_diagonal_brace,Story 5
1883,105,55,114435.4808,0.99344463,VERDADERO,5.354777662,4.391206827,5.354777662,0,X_diagonal_brace,Story 5
1884,105,60,114512.5343,0.968806233,VERDADERO,1.532347004,4.201680921,3.044499863,0,X_diagonal_brace,Story 5
1885,105,65,114576.0885,0.905841421,VERDADERO,5.429974963,3.996140716,5.429974963,0,X_diagonal_brace,Story 5
1886,105,70,114692.6526,0.807606343,VERDADERO,7.010955181,4.21727684,7.010955181,0,X_diagonal_brace,Story 5
1887,105,75,114778.6476,0.740436197,VERDADERO,6.422623284,4.184452517,6.422623284,0,X_diagonal_brace,Story 5
1888,105,80,114878.6006,0.723309071,VERDADERO,5.177648418,4.552834079,5.177648418,0,X_diagonal_brace,Story 5
1889,105,85,114996.2896,0.735281156,VERDADERO,3.15126656,4.905377817,3.513610531,0,X_diagonal_brace,Story 5
1890,105,90,115100.4367,0.755954977,VERDADERO,5.492872332,4.506122847,5.492872332,0,X_diagonal_brace,Story 5
1891,106,5,115184.5869,1.062080171,VERDADERO,0.455244703,8.606083934,6.39364812,0,X_diagonal_brace,Story 5
1892,106,10,115275.891,1.05675967,VERDADERO,0.414347048,8.447042519,6.283541276,0,X_diagonal_brace,Story 5
1893,106,15,115359.236,1.050979823,VERDADERO,0.364935602,8.275279618,6.165951653,0,X_diagonal_brace,Story 5
1894,106,20,115437.3847,1.044717686,VERDADERO,0.309432694,8.088058136,6.038472691,0,X_diagonal_brace,Story 5
1895,106,25,115514.9202,1.03795937,VERDADERO,0.252701167,7.881789677,5.897867994,0,X_diagonal_brace,Story 5
1896,106,30,115599.6982,1.030626316,VERDADERO,0.189272634,7.655430557,5.744096379,0,X_diagonal_brace,Story 5
1897,106,35,115680.5597,1.022617738,VERDADERO,0.120605364,7.402897009,5.573432387,0,X_diagonal_brace,Story 5
1898,106,40,115763.9264,1.013911789,VERDADERO,0.045253129,7.121901678,5.383460594,0,X_diagonal_brace,Story 5
1899,106,45,115848.2779,1.004425899,VERDADERO,-0.036099855,6.805363672,5.169167761,0,X_diagonal_brace,Story 5
1900,106,50,115954.2071,0.994022713,VERDADERO,-0.132232619,6.445569814,4.92497299,0,X_diagonal_brace,Story 5
1901,106,55,116043.6638,0.982881881,VERDADERO,-0.232207264,6.035570098,4.642041041,0,X_diagonal_brace,Story 5
1902,106,60,116120.6139,0.971133199,VERDADERO,-0.359695742,5.571536075,4.310712211,0,X_diagonal_brace,Story 5
1903,106,65,116192.3415,0.959850826,VERDADERO,-0.503133062,5.063075948,3.907432181,0,X_diagonal_brace,Story 5
1904,106,70,116309.1667,0.958274658,VERDADERO,1.999685612,4.479529276,3.2643659,0,X_diagonal_brace,Story 5
1905,106,75,116417.5344,0.952937368,VERDADERO,-0.818832983,4.501452418,3.382743237,0,X_diagonal_brace,Story 5
1906,106,80,116490.8869,1.002353618,VERDADERO,-0.6599364,6.366488672,4.389992728,0,X_diagonal_brace,Story 5
1907,106,85,116583.9789,1.280291104,VERDADERO,8.43555256,10.79889121,8.743339878,0,X_diagonal_brace,Story 5
1908,106,90,116652.2196,1.261540537,VERDADERO,3.556911721,8.536628267,5.794659825,2,X_diagonal_brace,Story 5
1909,107,5,116738.9533,1.835735899,FALSO,27.00055189,11.98938941,27.00055189,9,inclined_leg,Story 5
1910,107,10,116818.7595,1.836877518,FALSO,27.40361597,12.11045107,27.40361597,9,inclined_leg,Story 5
1911,107,15,116882.2249,1.838315043,FALSO,27.9864377,12.28455755,27.9864377,9,inclined_leg,Story 5
1912,107,20,116954.9891,1.840326675,FALSO,28.71947727,12.5381206,28.71947727,9,inclined_leg,Story 5
1913,107,25,117032.6405,1.843233643,FALSO,30.50883272,13.21193866,30.50883272,8,inclined_leg,Story 5
1914,107,30,117114.9841,1.847269905,FALSO,32.00719696,13.64444441,32.00719696,8,inclined_leg,Story 5
1915,107,35,117192.4767,1.853352241,FALSO,31.43784688,13.58958899,31.43784688,12,inclined_leg,Story 5
1916,107,40,117259.869,1.862541507,FALSO,31.89735654,13.46411073,31.89735654,12,inclined_leg,Story 5
1917,107,45,117348.0535,1.877354039,FALSO,30.33558126,12.73730399,30.33558126,13,inclined_leg,Story 5
1918,107,50,117420.6978,1.899301525,FALSO,32.20632609,9.295222592,32.20632609,12,inclined_leg,Story 5
1919,107,55,117496.3726,1.903597417,FALSO,28.51732573,12.28609748,28.51732573,8,inclined_leg,Story 5
