ID,Elemento,Porcentaje,Tiempo_s,ObjFinal,DeteccionOK,PromDispersion,StdDispersion,MeanAbsDispersion,N_FalsosPositivos
404,45,40,19333.599763,1.95588231535201,FALSE,38.4163621249968,6.35290562959733,38.4163621249968,6
405,45,45,19382.1805391,1.94477335882718,FALSE,41.9892310616562,5.22208057502962,41.9892310616562,21
406,46,5,19432.1482101,1.95502658646304,FALSE,36.6712936783566,6.72563548873869,36.6712936783566,7
407,46,10,19482.5487918,1.95434190591479,FALSE,30.5033449062832,10.2031217858428,30.5033449062832,7
408,46,15,19522.8039291,1.9458014502163,FALSE,46.2164040284563,1.55857687068407,46.2164040284563,26
409,46,20,19567.898133,1.95482979868758,FALSE,29.5369936913671,10.4132138822262,29.5369936913671,6
410,46,25,19607.8121035,1.95669716097663,FALSE,30.3857553986224,9.62107962920434,30.3857553986224,6
411,46,30,19659.4593506,1.95705652743919,FALSE,38.7907467088173,7.18548255966878,38.7907467088173,7
412,46,35,19700.2780051,1.95785662940182,FALSE,30.789169542702,9.44554457859594,30.789169542702,6
413,46,40,19751.1364983,1.95584314937876,FALSE,38.721634520032,5.77372937526061,38.721634520032,8
414,46,45,19802.7690975,1.9568083930902,FALSE,36.3333815087988,7.46155632506896,36.3333815087988,6
415,47,5,19856.2906345,1.9561791345125,FALSE,29.118298387227,9.02772006483176,29.118298387227,7
416,47,10,19902.3808514,1.93688450005088,FALSE,33.6190848439297,9.49468742147975,33.6190848439297,24
417,47,15,19951.9597585,1.95270370186314,FALSE,34.0153532753749,6.75320836132433,34.0153532753749,7
418,47,20,20002.5872098,1.95586424066583,FALSE,28.5641025777669,10.9264765698447,28.5641025777669,4
419,47,25,20042.5720924,1.95788550956968,FALSE,27.843755031716,8.96815051116541,27.843755031716,6
420,47,30,20092.0278069,1.95948703194457,FALSE,28.1401708028285,8.7115892191082,28.1401708028285,6
421,47,35,20124.1281005,1.9589983628262,FALSE,29.7814275032322,7.64545781785158,29.7814275032322,6
422,47,40,20162.0530841,1.95873849707304,FALSE,27.8542999896814,8.68924316930347,27.8542999896814,6
423,47,45,20206.9537276,1.95432141685662,FALSE,38.460561778242,7.08204397463141,38.460561778242,14
424,48,5,20245.3797525,1.95555689028442,FALSE,30.5864221019767,8.95268471995052,30.5864221019767,7
425,48,10,20289.5089708,1.95440298654608,FALSE,28.9254757057103,11.0319593528928,28.9254757057103,7
426,48,15,20337.0426458,1.95398514200693,FALSE,32.9628148006493,8.36926727559327,32.9628148006493,7
427,48,20,20391.7665562,1.95443632672377,FALSE,33.5516463779077,7.70099899480025,33.5516463779077,7
428,48,25,20440.6016898,1.94327608479758,FALSE,43.1661792185197,0.156246781015192,43.1661792185197,30
429,48,30,20489.9091492,1.95658730342101,FALSE,39.4151011055926,6.56552062727497,39.4151011055926,9
430,48,35,20530.692385,1.95508300571376,FALSE,42.124648784828,4.76696864224722,42.124648784828,9
431,48,40,20575.7315823,1.95764404463075,FALSE,30.4884617844603,9.36062801940412,30.4884617844603,6
432,48,45,20614.0970357,1.95727081172004,FALSE,30.1376465559052,9.59865591263839,30.1376465559052,6
433,49,5,20673.7942434,1.67247389421334,FALSE,18.7760300004339,11.3271144055436,18.7760300004339,5
434,49,10,20721.0373055,1.81498564235576,FALSE,15.9492574031851,11.8524147533524,15.9492574031851,1
435,49,15,20772.4401863,1.90124190489173,FALSE,12.7022895358184,8.84438466465755,12.7022895358184,1
436,49,20,20815.4426284,1.92525124182476,FALSE,22.0143387907069,7.89158207331572,22.0143387907069,1
437,49,25,20870.3846903,1.94081336159159,FALSE,15.3950469982773,8.43240722131276,15.3950469982773,1
438,49,30,20918.0407394,1.91733694590986,FALSE,31.6640903290911,9.2780595023558,31.6640903290911,1
439,49,35,20967.5705086,1.94804146569758,FALSE,21.5298717960703,10.4526725086537,21.5298717960703,1
440,49,40,21011.4225232,1.96084145779226,FALSE,15.1548346912308,8.94278433114091,15.1548346912308,1
441,49,45,21050.1213957,1.94697139459327,FALSE,29.0082396133866,8.39145978689023,29.0082396133866,7
442,50,5,21118.9265088,1.00830726072071,TRUE,3.49634915915801,3.3884528866675,3.49634915915801,1
443,50,10,21175.8662214,1.00578701641149,TRUE,2.70907917507236,3.26603599884956,2.70907917507236,1
444,50,15,21245.671007,1.00749699938562,TRUE,1.36504417953394,3.29801007755738,1.36504417953394,1
445,50,20,21309.9795113,1.0049403059454,TRUE,2.46118405221973,3.23690202678044,2.46118405221973,1
446,50,25,21362.1792088,1.00318805932665,TRUE,2.77303183515171,3.17273105304638,2.77303183515171,1
447,50,30,21431.9121602,1.00374411302659,TRUE,2.14703313218534,3.15757208129321,2.14703313218534,1
448,50,35,21499.9405377,1.0026199194829,TRUE,2.33493843329122,3.13339737761795,2.33493843329122,1
449,50,40,21556.8392613,1.0020169953522,TRUE,2.48966094776485,3.12422859245177,2.48966094776485,1
450,50,45,21626.9260953,1.00235244642789,TRUE,2.40140326326567,3.12633635914518,2.40140326326567,1
451,51,5,21675.1253973,0.999985554932686,TRUE,3.14739137434395,3.06988866066744,3.14739137434395,1
452,51,10,21741.9741063,0.994817029721767,TRUE,3.29530834435791,2.97127125191352,3.29530834435791,1
453,51,15,21797.9801114,1.00166033477314,TRUE,1.4445865801764,2.94855856440504,1.4445865801764,1
454,51,20,21868.1214669,0.995069593593886,TRUE,3.2102245145393,3.01109910369389,3.2102245145393,1
455,51,25,21926.4824003,0.998787133651511,TRUE,3.08919492140907,2.99754830474195,3.08919492140907,1
456,51,30,21996.8460913,0.99402345476914,TRUE,2.38423981429028,3.04751977095721,2.46515593988064,1
457,51,35,22065.9274105,0.998734096744152,TRUE,3.16146200418223,3.12547669981108,3.16146200418223,1
458,51,40,22114.5732817,0.985585491594045,TRUE,4.09456178283025,2.95705235363762,4.09456178283025,1
459,51,45,22185.4069599,0.999524545093671,TRUE,2.96223282843223,3.2385427276322,2.96223282843223,1
460,52,5,22233.591701,1.01011039434168,TRUE,0.619649194229768,3.4738582314442,1.66380102214311,0
461,52,10,22302.8999119,1.00666930495327,TRUE,2.30264996824127,3.31150143452064,2.30264996824127,0
462,52,15,22372.4028161,1.00643691790993,TRUE,2.02651221116259,3.28604567100522,2.02651221116259,0
463,52,20,22442.6213675,1.00495783220388,TRUE,2.49186340286076,3.22825887449266,2.49186340286076,0
464,52,25,22506.976291,1.00324792881895,TRUE,2.7942820339136,3.17855610646155,2.7942820339136,0
465,52,30,22577.4527075,1.00228137439361,TRUE,2.78158784601248,3.12973733431696,2.78158784601248,0
466,52,35,22646.6512702,1.00199674248309,TRUE,2.74534936388321,3.12405878571839,2.74534936388321,0
467,52,40,22716.9449437,1.00265691954099,TRUE,2.08201845886994,3.13152074138217,2.08201845886994,0
468,52,45,22749.7169026,1.00083714256745,TRUE,2.97204128842672,3.07319577987811,2.97204128842672,0
469,53,5,22785.4201752,0.986503210764438,TRUE,4.08870529542168,3.04581202773393,4.08870529542168,1
470,53,10,22844.1478607,0.995938744796587,TRUE,3.38861650041143,3.01632820377747,3.38861650041143,1
471,53,15,22880.5313742,0.999207900067223,TRUE,2.97469356377684,2.94458765904302,2.97469356377684,1
472,53,20,22950.8254882,0.993309908403672,TRUE,3.09384097889325,2.95278359777559,3.09384097889325,1
473,53,25,23021.4229994,0.991261205834572,TRUE,2.45078320398398,2.97841004854547,2.55317853743099,1
474,53,30,23092.0712987,0.996624952718064,TRUE,2.76020737523688,3.09395540096851,2.76020737523688,1
475,53,35,23162.9823913,1.00134566010506,TRUE,0.982871613829145,3.17018275650611,1.55853992689343,1
476,53,40,23233.4845974,0.998170779842459,TRUE,3.28091930913431,3.06862040243324,3.28091930913431,1
477,53,45,23304.3351981,1.00425985419991,TRUE,2.84598591614173,3.21322715595088,2.84598591614173,1
478,54,5,23341.3147573,1.67228245932135,FALSE,18.788819620832,11.330755750218,18.788819620832,5
479,54,10,23392.0968431,1.81498258038293,FALSE,15.9477757470351,11.8505074242114,15.9477757470351,1
480,54,15,23433.8554933,1.90119205865487,FALSE,12.806801595542,8.85182971158251,12.806801595542,1
481,54,20,23473.0571283,1.91540692780028,FALSE,26.6663841843813,10.6194926242326,26.6663841843813,1
482,54,25,23516.58808,1.94209459552952,FALSE,12.0369881359518,8.32750241946611,12.0369881359518,1
483,54,30,23558.7706917,1.94438022131887,FALSE,12.7952239960686,8.556371060767,12.7952239960686,1
484,54,35,23600.9101192,1.95197864398252,FALSE,17.2738402668507,9.20427958668152,17.2738402668507,1
485,54,40,23651.4422936,1.94853119855136,FALSE,23.1713256126261,8.13530476579145,23.1713256126261,5
486,54,45,23690.2156204,1.96498835831718,FALSE,16.9262049032653,9.53631475437382,16.9262049032653,1
487,55,5,23760.0786654,1.00767739802137,TRUE,3.26074387198022,3.37738730542353,3.26074387198022,1
488,55,10,23830.1459102,1.00743457268214,TRUE,2.4030622176849,3.31857832403521,2.4030622176849,1
489,55,15,23899.6662405,1.00653795395426,TRUE,2.20128333468677,3.29666474181082,2.20128333468677,1
490,55,20,23959.2292964,1.00463273102956,TRUE,2.75565857758728,3.24902413357593,2.75565857758728,1
491,55,25,24013.3633231,1.00314189715904,TRUE,2.75383742676169,3.16929032449863,2.75383742676169,1
492,55,30,24081.0248185,1.00319114479959,TRUE,2.25340396250837,3.15433914878527,2.25340396250837,1
493,55,35,24151.0013826,1.00233705903846,TRUE,2.56805433415464,3.12853860169242,2.56805433415464,1
494,55,40,24221.1646784,1.0030310320951,TRUE,1.85934160790451,3.12074965567464,1.85934160790451,1
495,55,45,24291.55125,1.00310323646473,TRUE,1.5884053738858,3.10695269993252,1.5884053738858,1
496,56,5,24360.737551,1.0015993942747,TRUE,1.97468770250853,3.0966666917634,1.97468770250853,1
497,56,10,24415.9351993,0.99202685741796,TRUE,2.46619130516769,2.81136326205858,2.48176946623466,1
498,56,15,24485.7613561,0.998689266022431,TRUE,2.69672736204238,2.99513036956171,2.69672736204238,1
499,56,20,24539.7279232,0.99899266757498,TRUE,3.02544290465064,2.96030040678788,3.02544290465064,1
500,56,25,24610.1203117,1.00012593607463,TRUE,2.82934863706575,2.95377276203103,2.82934863706575,1
501,56,30,24680.4939199,0.996140477191656,TRUE,2.08125445648639,3.10361305185023,2.16294375139054,1
502,56,35,24751.0882885,0.993032358560004,TRUE,2.77201558211491,3.13581092022816,2.77733313154044,1
503,56,40,24811.609016,0.993575026751986,TRUE,3.5107222680195,3.16488035547592,3.5107222680195,1
504,56,45,24881.9005179,0.995431153920654,TRUE,3.45364989584097,3.10824404991889,3.45364989584097,1
505,57,5,24951.2934155,1.01040863532754,TRUE,0.379700740136567,3.482874627096,1.80860340303193,0
506,57,10,25021.0666182,1.00603429403649,TRUE,2.64327968766494,3.31372079081237,2.64327968766494,0
507,57,15,25070.399018,1.0052129575905,TRUE,2.75433114661111,3.26453354358889,2.75433114661111,0
508,57,20,25140.8530725,1.00611181712804,TRUE,2.12278938078181,3.26471695431609,2.12278938078181,0
509,57,25,25176.6255987,1.00323453102691,TRUE,2.7740459153744,3.17400411697259,2.7740459153744,0
510,57,30,25229.9625761,1.00472506581037,TRUE,1.21227571336573,3.16485498923199,1.21227571336573,0
511,57,35,25300.7038097,1.00266556994186,TRUE,2.34291382240127,3.13652071612115,2.34291382240127,0
512,57,40,25335.9091021,1.00173447647419,TRUE,2.92051491009723,3.1248181666453,2.92051491009723,0
513,57,45,25377.4759718,1.00096883565405,TRUE,2.90420018272074,3.09917591912608,2.90420018272074,0
514,58,5,25419.2260003,0.991432418612011,TRUE,3.93884424345445,3.14361725208968,3.93884424345445,1
515,58,10,25489.0306172,0.996407263010451,TRUE,3.42538335350233,3.06787364271297,3.42538335350233,1
516,58,15,25559.2157871,0.997879611183324,TRUE,3.14935598481105,3.02274314109168,3.14935598481105,1
517,58,20,25629.9574472,0.996295807231591,TRUE,1.75160457063954,3.0099478810833,1.93008753551212,1
518,58,25,25700.6805654,0.99832746230176,TRUE,3.10978450842144,2.9789855924048,3.10978450842144,1
519,58,30,25771.776772,1.00031620824378,TRUE,2.12635044678509,3.05980557759281,2.12635044678509,1
520,58,35,25842.8229895,0.986393599049493,TRUE,3.40488219226998,3.08131861860684,3.40488219226998,1
521,58,40,25913.5668531,1.00167799920693,TRUE,2.70692590484289,3.14793194918321,2.70692590484289,1
522,58,45,25984.2856441,1.00444318731294,TRUE,1.66881997599633,3.18533661363768,1.66881997599633,1
523,59,5,26036.1038527,1.67232802834818,FALSE,18.7860169245996,11.3286903448466,18.7860169245996,5
524,59,10,26081.3942186,1.81444626243646,FALSE,17.428443957559,11.7758709528389,17.428443957559,1
525,59,15,26139.0621352,1.90135159158281,FALSE,12.9016358842568,8.7966047187131,12.9016358842568,1
526,59,20,26187.3855856,1.93612008088735,FALSE,11.8265875170102,8.08595119199771,11.8265875170102,1
527,59,25,26225.2150907,1.92449729032704,FALSE,26.9283672008347,9.85228119127078,26.9283672008347,1
528,59,30,26280.323948,1.94328435045223,FALSE,15.856370521441,8.54630131656793,15.856370521441,1
529,59,35,26330.6963812,1.95389046339351,FALSE,12.6060839941282,8.49904437847252,12.6060839941282,1
530,59,40,26386.7289883,1.9551810425459,FALSE,22.6773689922331,9.77752909899582,22.6773689922331,1
531,59,45,26437.4676291,1.95834102291741,FALSE,25.3675678398256,11.4154539243888,25.3675678398256,1
532,60,5,26507.5142171,1.00769905499195,TRUE,2.26881899730624,3.43676513949753,2.26881899730624,1
533,60,10,26577.9081861,1.00623405647261,TRUE,2.49957759653939,3.30708973613359,2.49957759653939,1
534,60,15,26648.6302271,1.00439718751212,TRUE,2.93061200168225,3.09500773645601,2.93061200168225,1
535,60,20,26719.7467103,1.00647524005516,TRUE,2.93884079275329,3.28893054268256,2.93884079275329,1
536,60,25,26791.0303187,1.00326113438721,TRUE,2.77826478771037,3.17793442111556,2.77826478771037,1
537,60,30,26862.3919375,1.00286368372161,TRUE,2.44236003657547,3.13960859436597,2.44236003657547,1
538,60,35,26933.7732677,1.00237576910252,TRUE,2.9079478572575,3.14403802072092,2.9079478572575,1
539,60,40,27005.1691409,1.00252874377324,TRUE,2.28140332185403,3.12980279521646,2.28140332185403,1
540,60,45,27046.333627,1.00349642627846,TRUE,3.13268635831085,3.20501290320955,3.13268635831085,1
541,61,5,27116.4232136,0.999099700446747,TRUE,2.88726412755337,3.1736515150897,2.88726412755337,1
542,61,10,27176.2619569,0.99950152095613,TRUE,2.81351476584462,2.94656434181669,2.81351476584462,1
543,61,15,27247.0193419,0.999090701453874,TRUE,2.22978948246331,2.98232778632551,2.22978948246331,1
544,61,20,27318.0804244,0.999668926025951,TRUE,2.89082193014725,2.94930488605718,2.89082193014725,1
545,61,25,27354.8403102,0.994053598859962,TRUE,2.7043596329761,3.05274924853676,2.7043596329761,1
546,61,30,27426.3824411,0.988999913312749,TRUE,3.2994678194584,2.974348505734,3.2994678194584,1
547,61,35,27497.9710823,0.999860228570854,TRUE,3.02777218392626,3.08335262630715,3.02777218392626,1
548,61,40,27569.8996152,1.00029092281848,TRUE,2.73531172090184,3.20417620582937,2.73531172090184,1
549,61,45,27642.0881222,1.00132223376626,TRUE,2.24171006116966,3.18560984912837,2.24171006116966,1
550,62,5,27712.9651991,1.0074674639839,TRUE,2.46518285249708,3.4210904576888,2.46518285249708,0
551,62,10,27773.7886936,1.00644789821976,TRUE,3.02263482556529,3.2348146256067,3.02263482556529,0
552,62,15,27837.9822985,1.00584293950653,TRUE,2.77324444660836,3.28175150021037,2.77324444660836,0
553,62,20,27885.8227811,1.00461869456121,TRUE,2.72676135192004,3.23801848776683,2.72676135192004,0
554,62,25,27957.4486427,1.00454203385942,TRUE,1.90790909817152,3.17925382383582,1.90790909817152,0
555,62,30,28022.4644099,1.0039978221735,TRUE,1.54776868708017,3.10035368333146,1.54776868708017,0
556,62,35,28094.3154544,1.00413244156209,TRUE,1.41776553059148,3.15448320945567,1.41776553059148,0
557,62,40,28166.1361591,1.00262642668005,TRUE,2.12977186540063,3.13098890564924,2.12977186540063,0
558,62,45,28216.4770482,1.00097207463034,TRUE,2.90361182731049,3.09806424443401,2.90361182731049,0
559,63,5,28275.1929703,1.00031094343408,TRUE,2.92782752886668,3.05842697551809,2.92782752886668,1
560,63,10,28334.3604711,0.999464959803488,TRUE,2.8997593140367,2.94355015466498,2.8997593140367,1
561,63,15,28402.147495,0.995441740151562,TRUE,3.30335930667254,2.99227557101998,3.30335930667254,1
562,63,20,28473.6457761,1.00036872138495,TRUE,2.14747781672821,3.08206050207632,2.14747781672821,1
563,63,25,28545.6223749,1.00137111471719,TRUE,2.38549120952933,2.99382172278326,2.38549120952933,1
564,63,30,28617.5275125,0.993755688015323,TRUE,2.68518464637447,3.02971529215898,2.68522776302266,1
565,63,35,28689.3461472,1.00058837555628,TRUE,2.39834218714091,3.06099389149555,2.39834218714091,1
566,63,40,28761.3209674,0.994402338561021,TRUE,2.16447201585537,3.06814991593689,2.35189668501226,1
567,63,45,28837.0243095,1.00161754828947,TRUE,2.5968047741148,3.22573521513941,2.5968047741148,1
568,64,5,28901.9996104,1.67252291014382,FALSE,18.787662771963,11.3284453635662,18.787662771963,5
569,64,10,28959.1667086,1.8109096314023,FALSE,19.9639192324087,10.9613111923626,19.9639192324087,1
570,64,15,29016.5595189,1.8812709504038,FALSE,24.5603577023951,8.81310800100288,24.5603577023951,1
571,64,20,29074.8342353,1.9111829008386,FALSE,27.2487358371037,9.05836009893649,27.2487358371037,3
572,64,25,29121.2660398,1.93510941130162,FALSE,20.5222577502334,8.55361969984345,20.5222577502334,1
573,64,30,29167.0485351,1.94155748339206,FALSE,17.8957595110383,9.14803194151634,17.8957595110383,1
574,64,35,29211.8790812,1.93805411716874,FALSE,26.0364757823757,9.80938486344924,26.0364757823757,3
575,64,40,29270.2573734,1.95353816384418,FALSE,24.144866899179,10.1387941772942,24.144866899179,1
576,64,45,29322.3926864,1.92821909593211,FALSE,34.0560052463545,11.8773452157336,34.0560052463545,17
577,65,5,29398.5325006,1.0077510563855,TRUE,2.24351713806603,3.43623739183852,2.24351713806603,1
578,65,10,29476.7152139,1.00722233146949,TRUE,3.04642683956361,3.2998580514351,3.04642683956361,1
579,65,15,29555.1813964,1.00612915560848,TRUE,2.85029068651791,3.26613184248976,2.85029068651791,1
580,65,20,29633.6038533,1.00591660940118,TRUE,1.90398157709224,3.26353427100604,1.90398157709224,1
581,65,25,29696.3319319,1.00605360836102,TRUE,0.952094828259381,3.20754902127414,1.20258612059711,1
582,65,30,29773.6974842,1.00412811102499,TRUE,2.27059405418312,3.17481894695259,2.27059405418312,1
583,65,35,29851.0263286,1.00229299629436,TRUE,2.88754952893311,3.13716787179831,2.88754952893311,1
584,65,40,29929.4739491,1.00216148029866,TRUE,2.41391527628191,3.12432755353694,2.41391527628191,1
585,65,45,30014.022567,1.00145889549006,TRUE,2.95418124021091,3.11604401438986,2.95418124021091,1
586,66,5,30092.4273856,0.988489670276581,TRUE,3.81479882458919,3.22663536161505,3.81479882458919,1
587,66,10,30170.9458454,0.991297377891432,TRUE,2.5758355309992,3.01723506042022,2.64670792663971,1
588,66,15,30250.7419906,0.999874351221361,TRUE,2.87523067568512,2.94513730548882,2.87523067568512,1
589,66,20,30328.8467983,0.999329041749176,TRUE,2.62400800379428,3.00011139882818,2.62400800379428,1
590,66,25,30407.0443475,0.99462689229554,TRUE,3.46809697559881,3.12081864737348,3.46809697559881,1
591,66,30,30488.0587624,1.00126359007078,TRUE,2.37005073761519,3.01849505814005,2.37005073761519,1
592,66,35,30565.7051499,0.998949911468998,TRUE,3.13400126422322,3.13208927728427,3.13400126422322,1
593,66,40,30641.4107155,0.997675973528852,TRUE,1.75859535241977,3.26231935501129,2.06238543793428,1
594,66,45,30717.4628669,1.00377491910877,TRUE,1.95300631559128,3.20193925326986,1.95300631559128,1
595,67,5,30792.6540178,1.00555175685172,TRUE,2.36227103711219,3.23502150554769,2.37025807966721,0
596,67,10,30866.6614138,1.00657530903883,TRUE,2.80812056340479,3.31099467202064,2.80812056340479,0
597,67,15,30939.4152274,1.00582655348096,TRUE,2.42707878567285,3.28993898754461,2.42707878567285,0
598,67,20,30978.6408794,1.00448440657419,TRUE,2.7007355014868,3.23650756383399,2.7007355014868,0
599,67,25,31025.0479959,1.00314679919642,TRUE,2.75450917698324,3.16925550485027,2.75450917698324,0
600,67,30,31093.6714451,1.00225310835872,TRUE,2.80787274848221,3.13047948298588,2.80787274848221,0
601,67,35,31164.1589982,1.0056741110855,TRUE,0.405868822908502,3.17419901552532,1.48183163779748,0
602,67,40,31237.2672478,1.00229068688421,TRUE,2.9482541408529,3.12381304547047,2.9482541408529,0
603,67,45,31310.9295279,1.00136071179065,TRUE,2.75357157083197,3.10593349883528,2.75357157083197,0
604,68,5,31383.1480132,1.00018077991975,TRUE,2.73225552123123,3.1259900174899,2.73225552123123,1
605,68,10,31455.8271882,0.997510190549886,TRUE,3.11327096904703,3.02840583825999,3.11327096904703,1
606,68,15,31510.016931,0.997117675901801,TRUE,3.19054032336473,3.03190055045613,3.19054032336473,1
607,68,20,31583.3248401,0.985433447108955,TRUE,3.29963881883223,2.92834794258703,3.29963881883223,1
608,68,25,31644.8750581,0.996162739868432,TRUE,2.26863727012389,3.01295813171659,2.27734660781494,1
609,68,30,31718.7858916,1.00113643367358,TRUE,2.39747281836846,3.01917229771129,2.39747281836846,1
610,68,35,31792.505699,1.00070516523863,TRUE,2.93663160233169,3.06878896970761,2.93663160233169,1
611,68,40,31866.3246944,0.99879961632169,TRUE,2.40293794088353,3.22264002542794,2.40293794088353,1
612,68,45,31940.2415118,1.00142396115978,TRUE,3.19430992674557,3.26613465496774,3.19430992674557,1
613,69,5,31984.4576971,1.9373665353945,FALSE,39.8551808003789,10.3637792446524,39.8551808003789,10
614,69,10,32035.9964596,1.92897920504924,FALSE,28.4582477492799,12.3487707568785,28.4582477492799,18
615,69,15,32072.1169202,1.92359103106984,FALSE,33.8655324831469,13.7511704995071,33.8655324831469,18
616,69,20,32121.4135757,1.95133458197501,FALSE,31.8691814672975,8.24710967555543,31.8691814672975,6
617,69,25,32162.874956,1.91020825750844,FALSE,29.7860972079545,9.74065912182752,29.7860972079545,22
618,69,30,32213.6229558,1.95428290274933,FALSE,31.6161084004205,8.33978012914971,31.6161084004205,8
619,69,35,32250.4376989,1.93765262346606,FALSE,35.2315281575727,11.9692782361456,35.2315281575727,19
620,69,40,32292.7212054,1.96221213184965,FALSE,31.6708200505192,11.6885727401222,31.6708200505192,8
621,69,45,32340.4670392,1.94698881375266,FALSE,32.1070825538921,10.9453071015461,32.1070825538921,16
622,70,5,32387.3243007,1.928998932477,FALSE,31.0391637230427,7.18667104541715,31.0391637230427,26
623,70,10,32434.6596128,1.92304245115458,FALSE,34.3773639765171,7.25339898673929,34.3773639765171,22
624,70,15,32484.2844507,1.91114200318279,FALSE,33.1998240823181,10.9213065118163,33.1998240823181,26
625,70,20,32539.2193337,1.93686733645575,FALSE,38.9534544200617,9.24455375317127,38.9534544200617,20
626,70,25,32586.4569901,1.95086964786967,FALSE,37.5299732468895,7.13301371927624,37.5299732468895,8
627,70,30,32627.5389668,1.89732051932531,FALSE,32.325150223857,11.7968755898211,32.325150223857,22
628,70,35,32671.734462,1.9116440877335,FALSE,37.8103546147406,11.4486949577236,37.8103546147406,12
629,70,40,32720.4441614,1.89549944046259,FALSE,31.7394288275149,11.6103164985399,31.7394288275149,22
630,70,45,32756.6896869,1.94405759990626,FALSE,35.607080896787,11.5100574877763,35.607080896787,17
631,71,5,32802.5473185,1.88631337140312,FALSE,26.5219606569057,11.9045126722351,26.5219606569057,20
632,71,10,32850.7252327,1.94831784566846,FALSE,34.1383219895877,6.92475947496227,34.1383219895877,6
633,71,15,32903.7158155,1.95894134136975,FALSE,24.5683216278449,9.97265807991696,24.5683216278449,3
634,71,20,32957.2181009,1.95839509060033,FALSE,30.1614328568806,9.62165036471161,30.1614328568806,3
635,71,25,32998.9870592,1.95706231382244,FALSE,31.8556238746929,6.52387276206095,31.8556238746929,3
636,71,30,33041.0073796,1.95169038745815,FALSE,33.4212592691524,7.60297689257108,33.4212592691524,6
637,71,35,33088.4067466,1.94405815998597,FALSE,36.9522601312642,8.63693418671297,36.9522601312642,20
638,71,40,33137.1153942,1.88025712386425,FALSE,26.9001868169626,13.2597793338135,26.9001868169626,18
639,71,45,33177.7032028,1.88021900102254,FALSE,21.8726904573254,0.00120441559889584,21.8726904573254,30
640,72,5,33232.3274077,1.9363650053029,FALSE,32.5723650939591,9.95680777849774,32.5723650939591,18
641,72,10,33284.729117,1.94505312188719,FALSE,36.8151128451639,8.48151177913926,36.8151128451639,8
642,72,15,33334.6970889,1.91789121982118,FALSE,31.0563434869304,9.34056587999372,31.0563434869304,26
643,72,20,33380.0390266,1.87540454053065,FALSE,35.4272796183419,14.6868662321598,35.4272796183419,26
644,72,25,33428.2872715,1.92840917557618,FALSE,34.6059421007986,8.20152924655212,34.6059421007986,21
645,72,30,33476.6896829,1.9282433190303,FALSE,24.6216272859371,9.39670436172158,24.6216272859371,26
646,72,35,33517.6616804,1.94553381572188,FALSE,35.6831408312914,9.73059248763509,35.6831408312914,9
647,72,40,33562.7709312,1.90259703519893,FALSE,33.0396993874908,12.4134177907942,33.0396993874908,26
648,72,45,33605.1628348,1.96308166950673,FALSE,29.6933171629638,7.57775364628851,29.6933171629638,6
649,73,5,33646.3761394,1.58213092918903,FALSE,8.82735291447816,5.691723542896,8.82735291447816,1
650,73,10,33693.7680843,1.36797252727261,TRUE,5.89159098374801,5.28004253295269,5.89159098374801,1
651,73,15,33735.1849895,1.26960056043391,TRUE,4.01562267833923,5.14897426529881,4.01562267833923,1
652,73,20,33782.8184458,1.18836742368045,TRUE,6.71023600344514,8.53593713612135,6.71023600344514,0
653,73,25,33835.9394567,1.11388284890162,TRUE,5.32526524894849,6.74325255105537,5.32526524894849,0
654,73,30,33896.3938567,1.06764889265854,TRUE,5.18608314600004,5.63224014693862,5.18608314600004,0
655,73,35,33943.0616582,1.05519113806095,TRUE,3.74528750145338,5.03277387511433,3.74528750145338,0
656,73,40,33986.3430602,1.03553149307669,TRUE,4.18917946797133,4.56483338861947,4.18917946797133,0
657,73,45,34045.8982277,1.00988065244284,TRUE,5.03634409554806,3.88025025220765,5.03634409554806,0
658,74,5,34103.5315799,0.954624001472629,TRUE,5.5497829457358,3.14051981813955,5.5497829457358,1
659,74,10,34156.7857069,0.985956127704618,TRUE,5.04152927400093,2.48076566759143,5.04152927400093,1
660,74,15,34231.1671537,0.979980917532548,TRUE,4.96457492261947,2.43684726101736,4.96457492261947,1
661,74,20,34305.5769679,0.979327506464858,TRUE,4.42306403563113,2.56571413232379,4.42306403563113,1
662,74,25,34380.1967604,0.980195860680244,TRUE,3.19539914287289,2.39409180103332,3.21303889905508,1
663,74,30,34455.4216003,0.990515246947574,TRUE,3.75569566099263,2.08919470119494,3.75569566099263,1
664,74,35,34500.3567704,0.976896167795098,TRUE,4.47689238604727,2.30971000675137,4.47689238604727,1
665,74,40,34575.3428719,0.977151541276778,TRUE,3.54520405244553,2.41124643581465,3.54520405244553,1
666,74,45,34650.1023341,0.971095572322872,TRUE,4.15191760990306,2.04075137264858,4.15191760990306,1
667,75,5,34695.9587851,1.57984628184363,FALSE,10.0338429126583,5.40390873270751,10.0338429126583,2
668,75,10,34754.9122382,1.37233379534949,TRUE,4.18758929175788,5.06046513522318,4.18758929175788,2
669,75,15,34813.5338902,1.26964623755722,TRUE,4.01576931782274,5.15003326268175,4.01576931782274,2
670,75,20,34860.3799768,1.19598370043079,TRUE,4.99217074710138,8.64551491313388,4.99217074710138,1
671,75,25,34898.7273953,1.11486033723998,TRUE,5.18093265611254,6.81414344870436,5.18093265611254,1
